Scheme Code,Scheme Name,NAV Date,NAV,Repurchase Price,Sale Price,AMC Code,Category,Sub Category
120465,Nippon India Large Cap Fund - Direct Growth,30-Sep-2022,199.8892,199.5894,199.8892,NIPPON,Equity,Large Cap
120465,Nippon India Large Cap Fund - Direct Growth,01-Oct-2022,197.5859,197.2895,197.5859,NIPPON,Equity,Large Cap
120465,Nippon India Large Cap Fund - Direct Growth,02-Oct-2022,195.0084,194.7159,195.0084,NIPPON,Equity,Large Cap
120465,Nippon India Large Cap Fund - Direct Growth,03-Oct-2022,193.3199,193.0299,193.3199,NIPPON,Equity,Large Cap
120465,Nippon India Large Cap Fund - Direct Growth,04-Oct-2022,193.4718,193.1816,193.4718,NIPPON,Equity,Large Cap
120465,Nippon India Large Cap Fund - Direct Growth,05-Oct-2022,189.5425,189.2582,189.5425,NIPPON,Equity,Large Cap
120465,Nippon India Large Cap Fund - Direct Growth,06-Oct-2022,189.6691,189.3846,189.6691,NIPPON,Equity,Large Cap
120465,Nippon India Large Cap Fund - Direct Growth,07-Oct-2022,193.5995,193.3091,193.5995,NIPPON,Equity,Large Cap
120465,Nippon India Large Cap Fund - Direct Growth,08-Oct-2022,194.0287,193.7377,194.0287,NIPPON,Equity,Large Cap
120465,Nippon India Large Cap Fund - Direct Growth,09-Oct-2022,193.4248,193.1347,193.4248,NIPPON,Equity,Large Cap
120465,Nippon India Large Cap Fund - Direct Growth,10-Oct-2022,192.0674,191.7793,192.0674,NIPPON,Equity,Large Cap
120465,Nippon India Large Cap Fund - Direct Growth,11-Oct-2022,194.2151,193.9238,194.2151,NIPPON,Equity,Large Cap
120465,Nippon India Large Cap Fund - Direct Growth,12-Oct-2022,192.3681,192.0795,192.3681,NIPPON,Equity,Large Cap
120465,Nippon India Large Cap Fund - Direct Growth,13-Oct-2022,196.7073,196.4122,196.7073,NIPPON,Equity,Large Cap
120465,Nippon India Large Cap Fund - Direct Growth,14-Oct-2022,201.3497,201.0477,201.3497,NIPPON,Equity,Large Cap
120465,Nippon India Large Cap Fund - Direct Growth,15-Oct-2022,202.0506,201.7475,202.0506,NIPPON,Equity,Large Cap
120465,Nippon India Large Cap Fund - Direct Growth,16-Oct-2022,202.1035,201.8003,202.1035,NIPPON,Equity,Large Cap
120465,Nippon India Large Cap Fund - Direct Growth,17-Oct-2022,204.6839,204.3769,204.6839,NIPPON,Equity,Large Cap
120465,Nippon India Large Cap Fund - Direct Growth,18-Oct-2022,207.4548,207.1436,207.4548,NIPPON,Equity,Large Cap
120465,Nippon India Large Cap Fund - Direct Growth,19-Oct-2022,205.5313,205.223,205.5313,NIPPON,Equity,Large Cap
120465,Nippon India Large Cap Fund - Direct Growth,20-Oct-2022,204.3148,204.0083,204.3148,NIPPON,Equity,Large Cap
120465,Nippon India Large Cap Fund - Direct Growth,21-Oct-2022,201.1544,200.8527,201.1544,NIPPON,Equity,Large Cap
120465,Nippon India Large Cap Fund - Direct Growth,22-Oct-2022,202.2223,201.919,202.2223,NIPPON,Equity,Large Cap
120465,Nippon India Large Cap Fund - Direct Growth,23-Oct-2022,203.9209,203.615,203.9209,NIPPON,Equity,Large Cap
120465,Nippon India Large Cap Fund - Direct Growth,24-Oct-2022,200.6991,200.3981,200.6991,NIPPON,Equity,Large Cap
120465,Nippon India Large Cap Fund - Direct Growth,25-Oct-2022,199.6831,199.3836,199.6831,NIPPON,Equity,Large Cap
120465,Nippon India Large Cap Fund - Direct Growth,26-Oct-2022,196.5347,196.2399,196.5347,NIPPON,Equity,Large Cap
120465,Nippon India Large Cap Fund - Direct Growth,27-Oct-2022,194.4936,194.2019,194.4936,NIPPON,Equity,Large Cap
120465,Nippon India Large Cap Fund - Direct Growth,28-Oct-2022,195.8574,195.5636,195.8574,NIPPON,Equity,Large Cap
120465,Nippon India Large Cap Fund - Direct Growth,29-Oct-2022,194.2118,193.9205,194.2118,NIPPON,Equity,Large Cap
120465,Nippon India Large Cap Fund - Direct Growth,30-Oct-2022,193.5884,193.298,193.5884,NIPPON,Equity,Large Cap
120465,Nippon India Large Cap Fund - Direct Growth,31-Oct-2022,189.8855,189.6007,189.8855,NIPPON,Equity,Large Cap
120465,Nippon India Large Cap Fund - Direct Growth,01-Nov-2022,190.3875,190.1019,190.3875,NIPPON,Equity,Large Cap
120465,Nippon India Large Cap Fund - Direct Growth,02-Nov-2022,190.3625,190.077,190.3625,NIPPON,Equity,Large Cap
120465,Nippon India Large Cap Fund - Direct Growth,03-Nov-2022,188.7734,188.4902,188.7734,NIPPON,Equity,Large Cap
120465,Nippon India Large Cap Fund - Direct Growth,04-Nov-2022,188.4207,188.1381,188.4207,NIPPON,Equity,Large Cap
120465,Nippon India Large Cap Fund - Direct Growth,05-Nov-2022,188.9037,188.6203,188.9037,NIPPON,Equity,Large Cap
120465,Nippon India Large Cap Fund - Direct Growth,06-Nov-2022,187.1321,186.8514,187.1321,NIPPON,Equity,Large Cap
120465,Nippon India Large Cap Fund - Direct Growth,07-Nov-2022,183.8919,183.6161,183.8919,NIPPON,Equity,Large Cap
120465,Nippon India Large Cap Fund - Direct Growth,08-Nov-2022,187.9498,187.6679,187.9498,NIPPON,Equity,Large Cap
120465,Nippon India Large Cap Fund - Direct Growth,09-Nov-2022,186.5967,186.3168,186.5967,NIPPON,Equity,Large Cap
120465,Nippon India Large Cap Fund - Direct Growth,10-Nov-2022,186.4547,186.175,186.4547,NIPPON,Equity,Large Cap
120465,Nippon India Large Cap Fund - Direct Growth,11-Nov-2022,188.791,188.5078,188.791,NIPPON,Equity,Large Cap
120465,Nippon India Large Cap Fund - Direct Growth,12-Nov-2022,196.8616,196.5663,196.8616,NIPPON,Equity,Large Cap
120465,Nippon India Large Cap Fund - Direct Growth,13-Nov-2022,194.0004,193.7094,194.0004,NIPPON,Equity,Large Cap
120465,Nippon India Large Cap Fund - Direct Growth,14-Nov-2022,195.1252,194.8325,195.1252,NIPPON,Equity,Large Cap
120465,Nippon India Large Cap Fund - Direct Growth,15-Nov-2022,193.5465,193.2562,193.5465,NIPPON,Equity,Large Cap
120465,Nippon India Large Cap Fund - Direct Growth,16-Nov-2022,192.3725,192.0839,192.3725,NIPPON,Equity,Large Cap
120465,Nippon India Large Cap Fund - Direct Growth,17-Nov-2022,190.7869,190.5007,190.7869,NIPPON,Equity,Large Cap
120465,Nippon India Large Cap Fund - Direct Growth,18-Nov-2022,188.2861,188.0037,188.2861,NIPPON,Equity,Large Cap
120465,Nippon India Large Cap Fund - Direct Growth,19-Nov-2022,188.2681,187.9857,188.2681,NIPPON,Equity,Large Cap
120465,Nippon India Large Cap Fund - Direct Growth,20-Nov-2022,185.0122,184.7347,185.0122,NIPPON,Equity,Large Cap
120465,Nippon India Large Cap Fund - Direct Growth,21-Nov-2022,187.1883,186.9075,187.1883,NIPPON,Equity,Large Cap
120465,Nippon India Large Cap Fund - Direct Growth,22-Nov-2022,187.3867,187.1056,187.3867,NIPPON,Equity,Large Cap
120465,Nippon India Large Cap Fund - Direct Growth,23-Nov-2022,188.4116,188.129,188.4116,NIPPON,Equity,Large Cap
120465,Nippon India Large Cap Fund - Direct Growth,24-Nov-2022,187.4329,187.1518,187.4329,NIPPON,Equity,Large Cap
120465,Nippon India Large Cap Fund - Direct Growth,25-Nov-2022,186.682,186.402,186.682,NIPPON,Equity,Large Cap
120465,Nippon India Large Cap Fund - Direct Growth,26-Nov-2022,187.4009,187.1198,187.4009,NIPPON,Equity,Large Cap
120465,Nippon India Large Cap Fund - Direct Growth,27-Nov-2022,184.8581,184.5808,184.8581,NIPPON,Equity,Large Cap
120465,Nippon India Large Cap Fund - Direct Growth,28-Nov-2022,184.1379,183.8617,184.1379,NIPPON,Equity,Large Cap
120465,Nippon India Large Cap Fund - Direct Growth,29-Nov-2022,182.3121,182.0386,182.3121,NIPPON,Equity,Large Cap
120465,Nippon India Large Cap Fund - Direct Growth,30-Nov-2022,180.4367,180.166,180.4367,NIPPON,Equity,Large Cap
120465,Nippon India Large Cap Fund - Direct Growth,01-Dec-2022,175.9406,175.6767,175.9406,NIPPON,Equity,Large Cap
120465,Nippon India Large Cap Fund - Direct Growth,02-Dec-2022,178.8387,178.5704,178.8387,NIPPON,Equity,Large Cap
120465,Nippon India Large Cap Fund - Direct Growth,03-Dec-2022,177.4369,177.1707,177.4369,NIPPON,Equity,Large Cap
120465,Nippon India Large Cap Fund - Direct Growth,04-Dec-2022,179.985,179.715,179.985,NIPPON,Equity,Large Cap
120465,Nippon India Large Cap Fund - Direct Growth,05-Dec-2022,182.3654,182.0919,182.3654,NIPPON,Equity,Large Cap
120465,Nippon India Large Cap Fund - Direct Growth,06-Dec-2022,179.6241,179.3547,179.6241,NIPPON,Equity,Large Cap
120465,Nippon India Large Cap Fund - Direct Growth,07-Dec-2022,177.3499,177.0839,177.3499,NIPPON,Equity,Large Cap
120465,Nippon India Large Cap Fund - Direct Growth,08-Dec-2022,182.8701,182.5958,182.8701,NIPPON,Equity,Large Cap
120465,Nippon India Large Cap Fund - Direct Growth,09-Dec-2022,186.7856,186.5054,186.7856,NIPPON,Equity,Large Cap
120465,Nippon India Large Cap Fund - Direct Growth,10-Dec-2022,186.7897,186.5095,186.7897,NIPPON,Equity,Large Cap
120465,Nippon India Large Cap Fund - Direct Growth,11-Dec-2022,187.4413,187.1601,187.4413,NIPPON,Equity,Large Cap
120465,Nippon India Large Cap Fund - Direct Growth,12-Dec-2022,186.0973,185.8182,186.0973,NIPPON,Equity,Large Cap
120465,Nippon India Large Cap Fund - Direct Growth,13-Dec-2022,187.1373,186.8566,187.1373,NIPPON,Equity,Large Cap
120465,Nippon India Large Cap Fund - Direct Growth,14-Dec-2022,185.6016,185.3232,185.6016,NIPPON,Equity,Large Cap
120465,Nippon India Large Cap Fund - Direct Growth,15-Dec-2022,181.1493,180.8776,181.1493,NIPPON,Equity,Large Cap
120465,Nippon India Large Cap Fund - Direct Growth,16-Dec-2022,178.349,178.0815,178.349,NIPPON,Equity,Large Cap
120465,Nippon India Large Cap Fund - Direct Growth,17-Dec-2022,178.4655,178.1978,178.4655,NIPPON,Equity,Large Cap
120465,Nippon India Large Cap Fund - Direct Growth,18-Dec-2022,176.1146,175.8504,176.1146,NIPPON,Equity,Large Cap
120465,Nippon India Large Cap Fund - Direct Growth,19-Dec-2022,176.0429,175.7788,176.0429,NIPPON,Equity,Large Cap
120465,Nippon India Large Cap Fund - Direct Growth,20-Dec-2022,173.8431,173.5823,173.8431,NIPPON,Equity,Large Cap
120465,Nippon India Large Cap Fund - Direct Growth,21-Dec-2022,172.2806,172.0222,172.2806,NIPPON,Equity,Large Cap
120465,Nippon India Large Cap Fund - Direct Growth,22-Dec-2022,174.1133,173.8521,174.1133,NIPPON,Equity,Large Cap
120465,Nippon India Large Cap Fund - Direct Growth,23-Dec-2022,174.7,174.438,174.7,NIPPON,Equity,Large Cap
120465,Nippon India Large Cap Fund - Direct Growth,24-Dec-2022,174.7496,174.4875,174.7496,NIPPON,Equity,Large Cap
120465,Nippon India Large Cap Fund - Direct Growth,25-Dec-2022,176.6627,176.3977,176.6627,NIPPON,Equity,Large Cap
120465,Nippon India Large Cap Fund - Direct Growth,26-Dec-2022,177.7522,177.4856,177.7522,NIPPON,Equity,Large Cap
120465,Nippon India Large Cap Fund - Direct Growth,27-Dec-2022,180.9089,180.6375,180.9089,NIPPON,Equity,Large Cap
120465,Nippon India Large Cap Fund - Direct Growth,28-Dec-2022,179.983,179.713,179.983,NIPPON,Equity,Large Cap
120465,Nippon India Large Cap Fund - Direct Growth,29-Dec-2022,179.1271,178.8584,179.1271,NIPPON,Equity,Large Cap
120465,Nippon India Large Cap Fund - Direct Growth,30-Dec-2022,176.402,176.1374,176.402,NIPPON,Equity,Large Cap
120465,Nippon India Large Cap Fund - Direct Growth,31-Dec-2022,175.5645,175.3012,175.5645,NIPPON,Equity,Large Cap
120465,Nippon India Large Cap Fund - Direct Growth,01-Jan-2023,177.6673,177.4008,177.6673,NIPPON,Equity,Large Cap
120465,Nippon India Large Cap Fund - Direct Growth,02-Jan-2023,180.5099,180.2391,180.5099,NIPPON,Equity,Large Cap
120465,Nippon India Large Cap Fund - Direct Growth,03-Jan-2023,182.6622,182.3882,182.6622,NIPPON,Equity,Large Cap
120465,Nippon India Large Cap Fund - Direct Growth,04-Jan-2023,178.8025,178.5343,178.8025,NIPPON,Equity,Large Cap
120465,Nippon India Large Cap Fund - Direct Growth,05-Jan-2023,181.198,180.9262,181.198,NIPPON,Equity,Large Cap
120465,Nippon India Large Cap Fund - Direct Growth,06-Jan-2023,177.2728,177.0069,177.2728,NIPPON,Equity,Large Cap
120465,Nippon India Large Cap Fund - Direct Growth,07-Jan-2023,179.2543,178.9854,179.2543,NIPPON,Equity,Large Cap
120465,Nippon India Large Cap Fund - Direct Growth,08-Jan-2023,178.5349,178.2671,178.5349,NIPPON,Equity,Large Cap
120465,Nippon India Large Cap Fund - Direct Growth,09-Jan-2023,180.1114,179.8412,180.1114,NIPPON,Equity,Large Cap
120465,Nippon India Large Cap Fund - Direct Growth,10-Jan-2023,177.3036,177.0376,177.3036,NIPPON,Equity,Large Cap
120465,Nippon India Large Cap Fund - Direct Growth,11-Jan-2023,179.8663,179.5965,179.8663,NIPPON,Equity,Large Cap
120465,Nippon India Large Cap Fund - Direct Growth,12-Jan-2023,176.7763,176.5111,176.7763,NIPPON,Equity,Large Cap
120465,Nippon India Large Cap Fund - Direct Growth,13-Jan-2023,175.429,175.1659,175.429,NIPPON,Equity,Large Cap
120465,Nippon India Large Cap Fund - Direct Growth,14-Jan-2023,173.398,173.1379,173.398,NIPPON,Equity,Large Cap
120465,Nippon India Large Cap Fund - Direct Growth,15-Jan-2023,169.8171,169.5624,169.8171,NIPPON,Equity,Large Cap
120465,Nippon India Large Cap Fund - Direct Growth,16-Jan-2023,170.0777,169.8226,170.0777,NIPPON,Equity,Large Cap
120465,Nippon India Large Cap Fund - Direct Growth,17-Jan-2023,173.8318,173.5711,173.8318,NIPPON,Equity,Large Cap
120465,Nippon India Large Cap Fund - Direct Growth,18-Jan-2023,179.4644,179.1952,179.4644,NIPPON,Equity,Large Cap
120465,Nippon India Large Cap Fund - Direct Growth,19-Jan-2023,179.7454,179.4758,179.7454,NIPPON,Equity,Large Cap
120465,Nippon India Large Cap Fund - Direct Growth,20-Jan-2023,182.2259,181.9526,182.2259,NIPPON,Equity,Large Cap
120465,Nippon India Large Cap Fund - Direct Growth,21-Jan-2023,182.8063,182.5321,182.8063,NIPPON,Equity,Large Cap
120465,Nippon India Large Cap Fund - Direct Growth,22-Jan-2023,183.9738,183.6978,183.9738,NIPPON,Equity,Large Cap
120465,Nippon India Large Cap Fund - Direct Growth,23-Jan-2023,183.292,183.0171,183.292,NIPPON,Equity,Large Cap
120465,Nippon India Large Cap Fund - Direct Growth,24-Jan-2023,183.7944,183.5187,183.7944,NIPPON,Equity,Large Cap
120465,Nippon India Large Cap Fund - Direct Growth,25-Jan-2023,185.0533,184.7757,185.0533,NIPPON,Equity,Large Cap
120465,Nippon India Large Cap Fund - Direct Growth,26-Jan-2023,183.8428,183.567,183.8428,NIPPON,Equity,Large Cap
120465,Nippon India Large Cap Fund - Direct Growth,27-Jan-2023,183.7454,183.4698,183.7454,NIPPON,Equity,Large Cap
120465,Nippon India Large Cap Fund - Direct Growth,28-Jan-2023,183.6901,183.4146,183.6901,NIPPON,Equity,Large Cap
120465,Nippon India Large Cap Fund - Direct Growth,29-Jan-2023,185.5852,185.3068,185.5852,NIPPON,Equity,Large Cap
120465,Nippon India Large Cap Fund - Direct Growth,30-Jan-2023,183.2854,183.0105,183.2854,NIPPON,Equity,Large Cap
120465,Nippon India Large Cap Fund - Direct Growth,31-Jan-2023,183.2454,182.9705,183.2454,NIPPON,Equity,Large Cap
120465,Nippon India Large Cap Fund - Direct Growth,01-Feb-2023,187.5231,187.2418,187.5231,NIPPON,Equity,Large Cap
120465,Nippon India Large Cap Fund - Direct Growth,02-Feb-2023,190.2176,189.9323,190.2176,NIPPON,Equity,Large Cap
120465,Nippon India Large Cap Fund - Direct Growth,03-Feb-2023,193.3733,193.0832,193.3733,NIPPON,Equity,Large Cap
120465,Nippon India Large Cap Fund - Direct Growth,04-Feb-2023,193.5073,193.217,193.5073,NIPPON,Equity,Large Cap
120465,Nippon India Large Cap Fund - Direct Growth,05-Feb-2023,194.3301,194.0386,194.3301,NIPPON,Equity,Large Cap
120465,Nippon India Large Cap Fund - Direct Growth,06-Feb-2023,196.745,196.4499,196.745,NIPPON,Equity,Large Cap
120465,Nippon India Large Cap Fund - Direct Growth,07-Feb-2023,200.5074,200.2066,200.5074,NIPPON,Equity,Large Cap
120465,Nippon India Large Cap Fund - Direct Growth,08-Feb-2023,195.8919,195.5981,195.8919,NIPPON,Equity,Large Cap
120465,Nippon India Large Cap Fund - Direct Growth,09-Feb-2023,192.878,192.5887,192.878,NIPPON,Equity,Large Cap
120465,Nippon India Large Cap Fund - Direct Growth,10-Feb-2023,195.9859,195.6919,195.9859,NIPPON,Equity,Large Cap
120465,Nippon India Large Cap Fund - Direct Growth,11-Feb-2023,195.4131,195.12,195.4131,NIPPON,Equity,Large Cap
120465,Nippon India Large Cap Fund - Direct Growth,12-Feb-2023,193.9161,193.6252,193.9161,NIPPON,Equity,Large Cap
120465,Nippon India Large Cap Fund - Direct Growth,13-Feb-2023,191.0752,190.7886,191.0752,NIPPON,Equity,Large Cap
120465,Nippon India Large Cap Fund - Direct Growth,14-Feb-2023,189.879,189.5942,189.879,NIPPON,Equity,Large Cap
120465,Nippon India Large Cap Fund - Direct Growth,15-Feb-2023,186.7596,186.4795,186.7596,NIPPON,Equity,Large Cap
120465,Nippon India Large Cap Fund - Direct Growth,16-Feb-2023,191.5207,191.2334,191.5207,NIPPON,Equity,Large Cap
120465,Nippon India Large Cap Fund - Direct Growth,17-Feb-2023,191.5457,191.2584,191.5457,NIPPON,Equity,Large Cap
120465,Nippon India Large Cap Fund - Direct Growth,18-Feb-2023,191.4891,191.2019,191.4891,NIPPON,Equity,Large Cap
120465,Nippon India Large Cap Fund - Direct Growth,19-Feb-2023,192.917,192.6276,192.917,NIPPON,Equity,Large Cap
120465,Nippon India Large Cap Fund - Direct Growth,20-Feb-2023,195.222,194.9292,195.222,NIPPON,Equity,Large Cap
120465,Nippon India Large Cap Fund - Direct Growth,21-Feb-2023,197.516,197.2197,197.516,NIPPON,Equity,Large Cap
120465,Nippon India Large Cap Fund - Direct Growth,22-Feb-2023,200.1397,199.8395,200.1397,NIPPON,Equity,Large Cap
120465,Nippon India Large Cap Fund - Direct Growth,23-Feb-2023,198.7047,198.4066,198.7047,NIPPON,Equity,Large Cap
120465,Nippon India Large Cap Fund - Direct Growth,24-Feb-2023,198.0739,197.7768,198.0739,NIPPON,Equity,Large Cap
120465,Nippon India Large Cap Fund - Direct Growth,25-Feb-2023,199.981,199.681,199.981,NIPPON,Equity,Large Cap
120465,Nippon India Large Cap Fund - Direct Growth,26-Feb-2023,198.7954,198.4972,198.7954,NIPPON,Equity,Large Cap
120465,Nippon India Large Cap Fund - Direct Growth,27-Feb-2023,198.8627,198.5644,198.8627,NIPPON,Equity,Large Cap
120465,Nippon India Large Cap Fund - Direct Growth,28-Feb-2023,199.8938,199.594,199.8938,NIPPON,Equity,Large Cap
120465,Nippon India Large Cap Fund - Direct Growth,01-Mar-2023,201.8572,201.5544,201.8572,NIPPON,Equity,Large Cap
120465,Nippon India Large Cap Fund - Direct Growth,02-Mar-2023,197.6319,197.3355,197.6319,NIPPON,Equity,Large Cap
120465,Nippon India Large Cap Fund - Direct Growth,03-Mar-2023,199.406,199.1069,199.406,NIPPON,Equity,Large Cap
120465,Nippon India Large Cap Fund - Direct Growth,04-Mar-2023,198.9265,198.6281,198.9265,NIPPON,Equity,Large Cap
120465,Nippon India Large Cap Fund - Direct Growth,05-Mar-2023,200.6949,200.3939,200.6949,NIPPON,Equity,Large Cap
120465,Nippon India Large Cap Fund - Direct Growth,06-Mar-2023,202.6463,202.3423,202.6463,NIPPON,Equity,Large Cap
120465,Nippon India Large Cap Fund - Direct Growth,07-Mar-2023,206.6374,206.3274,206.6374,NIPPON,Equity,Large Cap
120465,Nippon India Large Cap Fund - Direct Growth,08-Mar-2023,210.0761,209.761,210.0761,NIPPON,Equity,Large Cap
120465,Nippon India Large Cap Fund - Direct Growth,09-Mar-2023,213.5547,213.2344,213.5547,NIPPON,Equity,Large Cap
120465,Nippon India Large Cap Fund - Direct Growth,10-Mar-2023,217.3398,217.0138,217.3398,NIPPON,Equity,Large Cap
120465,Nippon India Large Cap Fund - Direct Growth,11-Mar-2023,218.1867,217.8594,218.1867,NIPPON,Equity,Large Cap
120465,Nippon India Large Cap Fund - Direct Growth,12-Mar-2023,218.3582,218.0307,218.3582,NIPPON,Equity,Large Cap
120465,Nippon India Large Cap Fund - Direct Growth,13-Mar-2023,220.7326,220.4015,220.7326,NIPPON,Equity,Large Cap
120465,Nippon India Large Cap Fund - Direct Growth,14-Mar-2023,222.76,222.4259,222.76,NIPPON,Equity,Large Cap
120465,Nippon India Large Cap Fund - Direct Growth,15-Mar-2023,222.0229,221.6899,222.0229,NIPPON,Equity,Large Cap
120465,Nippon India Large Cap Fund - Direct Growth,16-Mar-2023,223.1903,222.8555,223.1903,NIPPON,Equity,Large Cap
120465,Nippon India Large Cap Fund - Direct Growth,17-Mar-2023,223.1856,222.8508,223.1856,NIPPON,Equity,Large Cap
120465,Nippon India Large Cap Fund - Direct Growth,18-Mar-2023,220.9878,220.6563,220.9878,NIPPON,Equity,Large Cap
120465,Nippon India Large Cap Fund - Direct Growth,19-Mar-2023,224.4983,224.1616,224.4983,NIPPON,Equity,Large Cap
120465,Nippon India Large Cap Fund - Direct Growth,20-Mar-2023,224.7368,224.3997,224.7368,NIPPON,Equity,Large Cap
120465,Nippon India Large Cap Fund - Direct Growth,21-Mar-2023,230.3517,230.0062,230.3517,NIPPON,Equity,Large Cap
120465,Nippon India Large Cap Fund - Direct Growth,22-Mar-2023,225.9506,225.6117,225.9506,NIPPON,Equity,Large Cap
120465,Nippon India Large Cap Fund - Direct Growth,23-Mar-2023,224.5313,224.1945,224.5313,NIPPON,Equity,Large Cap
120465,Nippon India Large Cap Fund - Direct Growth,24-Mar-2023,224.7091,224.372,224.7091,NIPPON,Equity,Large Cap
120465,Nippon India Large Cap Fund - Direct Growth,25-Mar-2023,227.8659,227.5241,227.8659,NIPPON,Equity,Large Cap
120465,Nippon India Large Cap Fund - Direct Growth,26-Mar-2023,229.0494,228.7058,229.0494,NIPPON,Equity,Large Cap
120465,Nippon India Large Cap Fund - Direct Growth,27-Mar-2023,229.9944,229.6494,229.9944,NIPPON,Equity,Large Cap
120465,Nippon India Large Cap Fund - Direct Growth,28-Mar-2023,226.9752,226.6347,226.9752,NIPPON,Equity,Large Cap
120465,Nippon India Large Cap Fund - Direct Growth,29-Mar-2023,223.9148,223.5789,223.9148,NIPPON,Equity,Large Cap
120465,Nippon India Large Cap Fund - Direct Growth,30-Mar-2023,224.8709,224.5336,224.8709,NIPPON,Equity,Large Cap
120465,Nippon India Large Cap Fund - Direct Growth,31-Mar-2023,221.2799,220.948,221.2799,NIPPON,Equity,Large Cap
120465,Nippon India Large Cap Fund - Direct Growth,01-Apr-2023,219.9561,219.6262,219.9561,NIPPON,Equity,Large Cap
120465,Nippon India Large Cap Fund - Direct Growth,02-Apr-2023,221.3662,221.0342,221.3662,NIPPON,Equity,Large Cap
120465,Nippon India Large Cap Fund - Direct Growth,03-Apr-2023,218.8453,218.517,218.8453,NIPPON,Equity,Large Cap
120465,Nippon India Large Cap Fund - Direct Growth,04-Apr-2023,223.1487,222.814,223.1487,NIPPON,Equity,Large Cap
120465,Nippon India Large Cap Fund - Direct Growth,05-Apr-2023,226.5154,226.1756,226.5154,NIPPON,Equity,Large Cap
120465,Nippon India Large Cap Fund - Direct Growth,06-Apr-2023,222.3346,222.0011,222.3346,NIPPON,Equity,Large Cap
120465,Nippon India Large Cap Fund - Direct Growth,07-Apr-2023,219.936,219.6061,219.936,NIPPON,Equity,Large Cap
120465,Nippon India Large Cap Fund - Direct Growth,08-Apr-2023,213.9913,213.6703,213.9913,NIPPON,Equity,Large Cap
120465,Nippon India Large Cap Fund - Direct Growth,09-Apr-2023,212.0673,211.7492,212.0673,NIPPON,Equity,Large Cap
120465,Nippon India Large Cap Fund - Direct Growth,10-Apr-2023,214.1024,213.7812,214.1024,NIPPON,Equity,Large Cap
120465,Nippon India Large Cap Fund - Direct Growth,11-Apr-2023,213.1247,212.805,213.1247,NIPPON,Equity,Large Cap
120465,Nippon India Large Cap Fund - Direct Growth,12-Apr-2023,214.3884,214.0668,214.3884,NIPPON,Equity,Large Cap
120465,Nippon India Large Cap Fund - Direct Growth,13-Apr-2023,210.5577,210.2419,210.5577,NIPPON,Equity,Large Cap
120465,Nippon India Large Cap Fund - Direct Growth,14-Apr-2023,212.6582,212.3392,212.6582,NIPPON,Equity,Large Cap
120465,Nippon India Large Cap Fund - Direct Growth,15-Apr-2023,211.3267,211.0097,211.3267,NIPPON,Equity,Large Cap
120465,Nippon India Large Cap Fund - Direct Growth,16-Apr-2023,211.4421,211.1249,211.4421,NIPPON,Equity,Large Cap
120465,Nippon India Large Cap Fund - Direct Growth,17-Apr-2023,211.291,210.9741,211.291,NIPPON,Equity,Large Cap
120465,Nippon India Large Cap Fund - Direct Growth,18-Apr-2023,208.1515,207.8393,208.1515,NIPPON,Equity,Large Cap
120465,Nippon India Large Cap Fund - Direct Growth,19-Apr-2023,205.3546,205.0466,205.3546,NIPPON,Equity,Large Cap
120465,Nippon India Large Cap Fund - Direct Growth,20-Apr-2023,207.8216,207.5099,207.8216,NIPPON,Equity,Large Cap
120465,Nippon India Large Cap Fund - Direct Growth,21-Apr-2023,208.8998,208.5865,208.8998,NIPPON,Equity,Large Cap
120465,Nippon India Large Cap Fund - Direct Growth,22-Apr-2023,211.6156,211.2982,211.6156,NIPPON,Equity,Large Cap
120465,Nippon India Large Cap Fund - Direct Growth,23-Apr-2023,212.5247,212.2059,212.5247,NIPPON,Equity,Large Cap
120465,Nippon India Large Cap Fund - Direct Growth,24-Apr-2023,212.9744,212.6549,212.9744,NIPPON,Equity,Large Cap
120465,Nippon India Large Cap Fund - Direct Growth,25-Apr-2023,208.6484,208.3354,208.6484,NIPPON,Equity,Large Cap
120465,Nippon India Large Cap Fund - Direct Growth,26-Apr-2023,208.0549,207.7428,208.0549,NIPPON,Equity,Large Cap
120465,Nippon India Large Cap Fund - Direct Growth,27-Apr-2023,208.0698,207.7577,208.0698,NIPPON,Equity,Large Cap
120465,Nippon India Large Cap Fund - Direct Growth,28-Apr-2023,213.0296,212.7101,213.0296,NIPPON,Equity,Large Cap
120465,Nippon India Large Cap Fund - Direct Growth,29-Apr-2023,214.8709,214.5486,214.8709,NIPPON,Equity,Large Cap
120465,Nippon India Large Cap Fund - Direct Growth,30-Apr-2023,218.9175,218.5891,218.9175,NIPPON,Equity,Large Cap
120465,Nippon India Large Cap Fund - Direct Growth,01-May-2023,220.5748,220.2439,220.5748,NIPPON,Equity,Large Cap
120465,Nippon India Large Cap Fund - Direct Growth,02-May-2023,218.7803,218.4521,218.7803,NIPPON,Equity,Large Cap
120465,Nippon India Large Cap Fund - Direct Growth,03-May-2023,219.1753,218.8465,219.1753,NIPPON,Equity,Large Cap
120465,Nippon India Large Cap Fund - Direct Growth,04-May-2023,219.8843,219.5545,219.8843,NIPPON,Equity,Large Cap
120465,Nippon India Large Cap Fund - Direct Growth,05-May-2023,217.4942,217.168,217.4942,NIPPON,Equity,Large Cap
120465,Nippon India Large Cap Fund - Direct Growth,06-May-2023,216.578,216.2531,216.578,NIPPON,Equity,Large Cap
