scheme_code,scheme_name,nav_date,nav,repurchase_price,sale_price,amc_code,category,sub_category
118989,ICICI Prudential Technology Fund - Direct Growth,2023-01-26,238.5499,238.1921,238.5499,ICICI,Equity,Sectoral
118989,ICICI Prudential Technology Fund - Direct Growth,2023-01-27,240.8857,240.5244,240.8857,ICICI,Equity,Sectoral
118989,ICICI Prudential Technology Fund - Direct Growth,2023-01-30,241.3691,241.007,241.3691,ICICI,Equity,Sectoral
118989,ICICI Prudential Technology Fund - Direct Growth,2023-01-31,232.2645,231.9161,232.2645,ICICI,Equity,Sectoral
118989,ICICI Prudential Technology Fund - Direct Growth,2023-02-01,233.1353,232.7856,233.1353,ICICI,Equity,Sectoral
118989,ICICI Prudential Technology Fund - Direct Growth,2023-02-02,234.0442,233.6931,234.0442,ICICI,Equity,Sectoral
118989,ICICI Prudential Technology Fund - Direct Growth,2023-02-03,229.3895,229.0454,229.3895,ICICI,Equity,Sectoral
118989,ICICI Prudential Technology Fund - Direct Growth,2023-02-06,233.6109,233.2605,233.6109,ICICI,Equity,Sectoral
118989,ICICI Prudential Technology Fund - Direct Growth,2023-02-07,235.7535,235.3999,235.7535,ICICI,Equity,Sectoral
118989,ICICI Prudential Technology Fund - Direct Growth,2023-02-08,234.0071,233.6561,234.0071,ICICI,Equity,Sectoral
118989,ICICI Prudential Technology Fund - Direct Growth,2023-02-09,228.231,227.8887,228.231,ICICI,Equity,Sectoral
118989,ICICI Prudential Technology Fund - Direct Growth,2023-02-10,227.856,227.5142,227.856,ICICI,Equity,Sectoral
118989,ICICI Prudential Technology Fund - Direct Growth,2023-02-13,226.0008,225.6618,226.0008,ICICI,Equity,Sectoral
118989,ICICI Prudential Technology Fund - Direct Growth,2023-02-14,226.8079,226.4677,226.8079,ICICI,Equity,Sectoral
118989,ICICI Prudential Technology Fund - Direct Growth,2023-02-15,226.4901,226.1504,226.4901,ICICI,Equity,Sectoral
118989,ICICI Prudential Technology Fund - Direct Growth,2023-02-16,223.1453,222.8106,223.1453,ICICI,Equity,Sectoral
118989,ICICI Prudential Technology Fund - Direct Growth,2023-02-17,224.5364,224.1996,224.5364,ICICI,Equity,Sectoral
118989,ICICI Prudential Technology Fund - Direct Growth,2023-02-20,216.0484,215.7243,216.0484,ICICI,Equity,Sectoral
118989,ICICI Prudential Technology Fund - Direct Growth,2023-02-21,217.4493,217.1231,217.4493,ICICI,Equity,Sectoral
118989,ICICI Prudential Technology Fund - Direct Growth,2023-02-22,217.3865,217.0604,217.3865,ICICI,Equity,Sectoral
118989,ICICI Prudential Technology Fund - Direct Growth,2023-02-23,213.8332,213.5125,213.8332,ICICI,Equity,Sectoral
118989,ICICI Prudential Technology Fund - Direct Growth,2023-02-24,212.1022,211.784,212.1022,ICICI,Equity,Sectoral
118989,ICICI Prudential Technology Fund - Direct Growth,2023-02-27,205.7946,205.4859,205.7946,ICICI,Equity,Sectoral
118989,ICICI Prudential Technology Fund - Direct Growth,2023-02-28,207.4879,207.1767,207.4879,ICICI,Equity,Sectoral
118989,ICICI Prudential Technology Fund - Direct Growth,2023-03-01,211.1247,210.808,211.1247,ICICI,Equity,Sectoral
118989,ICICI Prudential Technology Fund - Direct Growth,2023-03-02,210.1465,209.8313,210.1465,ICICI,Equity,Sectoral
118989,ICICI Prudential Technology Fund - Direct Growth,2023-03-03,212.1382,211.82,212.1382,ICICI,Equity,Sectoral
118989,ICICI Prudential Technology Fund - Direct Growth,2023-03-06,207.1409,206.8302,207.1409,ICICI,Equity,Sectoral
118989,ICICI Prudential Technology Fund - Direct Growth,2023-03-07,207.9877,207.6757,207.9877,ICICI,Equity,Sectoral
118989,ICICI Prudential Technology Fund - Direct Growth,2023-03-08,207.4525,207.1413,207.4525,ICICI,Equity,Sectoral
118989,ICICI Prudential Technology Fund - Direct Growth,2023-03-09,210.8226,210.5064,210.8226,ICICI,Equity,Sectoral
118989,ICICI Prudential Technology Fund - Direct Growth,2023-03-10,208.6947,208.3817,208.6947,ICICI,Equity,Sectoral
118989,ICICI Prudential Technology Fund - Direct Growth,2023-03-13,209.414,209.0999,209.414,ICICI,Equity,Sectoral
118989,ICICI Prudential Technology Fund - Direct Growth,2023-03-14,209.0357,208.7221,209.0357,ICICI,Equity,Sectoral
118989,ICICI Prudential Technology Fund - Direct Growth,2023-03-15,206.998,206.6875,206.998,ICICI,Equity,Sectoral
118989,ICICI Prudential Technology Fund - Direct Growth,2023-03-16,207.0458,206.7352,207.0458,ICICI,Equity,Sectoral
118989,ICICI Prudential Technology Fund - Direct Growth,2023-03-17,206.973,206.6625,206.973,ICICI,Equity,Sectoral
118989,ICICI Prudential Technology Fund - Direct Growth,2023-03-20,210.0231,209.7081,210.0231,ICICI,Equity,Sectoral
118989,ICICI Prudential Technology Fund - Direct Growth,2023-03-21,212.4346,212.1159,212.4346,ICICI,Equity,Sectoral
118989,ICICI Prudential Technology Fund - Direct Growth,2023-03-22,209.8413,209.5265,209.8413,ICICI,Equity,Sectoral
118989,ICICI Prudential Technology Fund - Direct Growth,2023-03-23,212.1129,211.7947,212.1129,ICICI,Equity,Sectoral
118989,ICICI Prudential Technology Fund - Direct Growth,2023-03-24,209.1781,208.8643,209.1781,ICICI,Equity,Sectoral
118989,ICICI Prudential Technology Fund - Direct Growth,2023-03-27,207.6025,207.2911,207.6025,ICICI,Equity,Sectoral
118989,ICICI Prudential Technology Fund - Direct Growth,2023-03-28,207.9172,207.6053,207.9172,ICICI,Equity,Sectoral
118989,ICICI Prudential Technology Fund - Direct Growth,2023-03-29,206.8315,206.5213,206.8315,ICICI,Equity,Sectoral
118989,ICICI Prudential Technology Fund - Direct Growth,2023-03-30,205.031,204.7235,205.031,ICICI,Equity,Sectoral
118989,ICICI Prudential Technology Fund - Direct Growth,2023-03-31,208.4366,208.1239,208.4366,ICICI,Equity,Sectoral
118989,ICICI Prudential Technology Fund - Direct Growth,2023-04-03,205.234,204.9261,205.234,ICICI,Equity,Sectoral
118989,ICICI Prudential Technology Fund - Direct Growth,2023-04-04,207.0046,206.6941,207.0046,ICICI,Equity,Sectoral
118989,ICICI Prudential Technology Fund - Direct Growth,2023-04-05,206.7355,206.4254,206.7355,ICICI,Equity,Sectoral
118989,ICICI Prudential Technology Fund - Direct Growth,2023-04-06,209.7118,209.3972,209.7118,ICICI,Equity,Sectoral
118989,ICICI Prudential Technology Fund - Direct Growth,2023-04-07,211.1319,210.8152,211.1319,ICICI,Equity,Sectoral
118989,ICICI Prudential Technology Fund - Direct Growth,2023-04-10,203.1763,202.8715,203.1763,ICICI,Equity,Sectoral
118989,ICICI Prudential Technology Fund - Direct Growth,2023-04-11,204.4263,204.1197,204.4263,ICICI,Equity,Sectoral
118989,ICICI Prudential Technology Fund - Direct Growth,2023-04-12,198.0691,197.772,198.0691,ICICI,Equity,Sectoral
118989,ICICI Prudential Technology Fund - Direct Growth,2023-04-13,204.2069,203.9006,204.2069,ICICI,Equity,Sectoral
118989,ICICI Prudential Technology Fund - Direct Growth,2023-04-14,205.5899,205.2815,205.5899,ICICI,Equity,Sectoral
118989,ICICI Prudential Technology Fund - Direct Growth,2023-04-17,215.0059,214.6834,215.0059,ICICI,Equity,Sectoral
118989,ICICI Prudential Technology Fund - Direct Growth,2023-04-18,217.3385,217.0125,217.3385,ICICI,Equity,Sectoral
118989,ICICI Prudential Technology Fund - Direct Growth,2023-04-19,219.9,219.5702,219.9,ICICI,Equity,Sectoral
118989,ICICI Prudential Technology Fund - Direct Growth,2023-04-20,220.3328,220.0023,220.3328,ICICI,Equity,Sectoral
118989,ICICI Prudential Technology Fund - Direct Growth,2023-04-21,220.0467,219.7166,220.0467,ICICI,Equity,Sectoral
118989,ICICI Prudential Technology Fund - Direct Growth,2023-04-24,215.0955,214.7729,215.0955,ICICI,Equity,Sectoral
118989,ICICI Prudential Technology Fund - Direct Growth,2023-04-25,211.6956,211.3781,211.6956,ICICI,Equity,Sectoral
118989,ICICI Prudential Technology Fund - Direct Growth,2023-04-26,211.5875,211.2701,211.5875,ICICI,Equity,Sectoral
118989,ICICI Prudential Technology Fund - Direct Growth,2023-04-27,207.3947,207.0836,207.3947,ICICI,Equity,Sectoral
118989,ICICI Prudential Technology Fund - Direct Growth,2023-04-28,207.9528,207.6409,207.9528,ICICI,Equity,Sectoral
118989,ICICI Prudential Technology Fund - Direct Growth,2023-05-01,207.1727,206.8619,207.1727,ICICI,Equity,Sectoral
118989,ICICI Prudential Technology Fund - Direct Growth,2023-05-02,214.9049,214.5825,214.9049,ICICI,Equity,Sectoral
118989,ICICI Prudential Technology Fund - Direct Growth,2023-05-03,218.4984,218.1707,218.4984,ICICI,Equity,Sectoral
118989,ICICI Prudential Technology Fund - Direct Growth,2023-05-04,215.3226,214.9996,215.3226,ICICI,Equity,Sectoral
118989,ICICI Prudential Technology Fund - Direct Growth,2023-05-05,216.0104,215.6864,216.0104,ICICI,Equity,Sectoral
118989,ICICI Prudential Technology Fund - Direct Growth,2023-05-08,208.6708,208.3578,208.6708,ICICI,Equity,Sectoral
118989,ICICI Prudential Technology Fund - Direct Growth,2023-05-10,208.2048,207.8925,208.2048,ICICI,Equity,Sectoral
118989,ICICI Prudential Technology Fund - Direct Growth,2023-05-11,210.7062,210.3901,210.7062,ICICI,Equity,Sectoral
118989,ICICI Prudential Technology Fund - Direct Growth,2023-05-12,213.3032,212.9832,213.3032,ICICI,Equity,Sectoral
118989,ICICI Prudential Technology Fund - Direct Growth,2023-05-15,216.0844,215.7603,216.0844,ICICI,Equity,Sectoral
118989,ICICI Prudential Technology Fund - Direct Growth,2023-05-16,217.8108,217.4841,217.8108,ICICI,Equity,Sectoral
118989,ICICI Prudential Technology Fund - Direct Growth,2023-05-17,216.6586,216.3336,216.6586,ICICI,Equity,Sectoral
118989,ICICI Prudential Technology Fund - Direct Growth,2023-05-18,214.7387,214.4166,214.7387,ICICI,Equity,Sectoral
118989,ICICI Prudential Technology Fund - Direct Growth,2023-05-19,218.9721,218.6436,218.9721,ICICI,Equity,Sectoral
118989,ICICI Prudential Technology Fund - Direct Growth,2023-05-22,219.326,218.997,219.326,ICICI,Equity,Sectoral
118989,ICICI Prudential Technology Fund - Direct Growth,2023-05-23,216.2047,215.8804,216.2047,ICICI,Equity,Sectoral
118989,ICICI Prudential Technology Fund - Direct Growth,2023-05-24,214.8138,214.4916,214.8138,ICICI,Equity,Sectoral
118989,ICICI Prudential Technology Fund - Direct Growth,2023-05-25,214.58,214.2581,214.58,ICICI,Equity,Sectoral
118989,ICICI Prudential Technology Fund - Direct Growth,2023-05-26,211.9255,211.6076,211.9255,ICICI,Equity,Sectoral
118989,ICICI Prudential Technology Fund - Direct Growth,2023-05-29,205.0652,204.7576,205.0652,ICICI,Equity,Sectoral
118989,ICICI Prudential Technology Fund - Direct Growth,2023-05-30,206.7982,206.488,206.7982,ICICI,Equity,Sectoral
118989,ICICI Prudential Technology Fund - Direct Growth,2023-05-31,208.3793,208.0667,208.3793,ICICI,Equity,Sectoral
118989,ICICI Prudential Technology Fund - Direct Growth,2023-06-01,207.4827,207.1715,207.4827,ICICI,Equity,Sectoral
118989,ICICI Prudential Technology Fund - Direct Growth,2023-06-02,205.0317,204.7242,205.0317,ICICI,Equity,Sectoral
118989,ICICI Prudential Technology Fund - Direct Growth,2023-06-05,203.4007,203.0956,203.4007,ICICI,Equity,Sectoral
118989,ICICI Prudential Technology Fund - Direct Growth,2023-06-06,205.7477,205.4391,205.7477,ICICI,Equity,Sectoral
118989,ICICI Prudential Technology Fund - Direct Growth,2023-06-07,204.6041,204.2972,204.6041,ICICI,Equity,Sectoral
118989,ICICI Prudential Technology Fund - Direct Growth,2023-06-08,201.8538,201.551,201.8538,ICICI,Equity,Sectoral
118989,ICICI Prudential Technology Fund - Direct Growth,2023-06-09,202.5833,202.2794,202.5833,ICICI,Equity,Sectoral
118989,ICICI Prudential Technology Fund - Direct Growth,2023-06-12,202.747,202.4429,202.747,ICICI,Equity,Sectoral
118989,ICICI Prudential Technology Fund - Direct Growth,2023-06-13,204.8404,204.5331,204.8404,ICICI,Equity,Sectoral
118989,ICICI Prudential Technology Fund - Direct Growth,2023-06-14,205.3107,205.0027,205.3107,ICICI,Equity,Sectoral
118989,ICICI Prudential Technology Fund - Direct Growth,2023-06-15,202.2592,201.9558,202.2592,ICICI,Equity,Sectoral
118989,ICICI Prudential Technology Fund - Direct Growth,2023-06-16,202.8532,202.5489,202.8532,ICICI,Equity,Sectoral
118989,ICICI Prudential Technology Fund - Direct Growth,2023-06-19,208.0773,207.7652,208.0773,ICICI,Equity,Sectoral
118989,ICICI Prudential Technology Fund - Direct Growth,2023-06-20,211.3884,211.0713,211.3884,ICICI,Equity,Sectoral
118989,ICICI Prudential Technology Fund - Direct Growth,2023-06-21,215.6933,215.3698,215.6933,ICICI,Equity,Sectoral
118989,ICICI Prudential Technology Fund - Direct Growth,2023-06-22,216.5696,216.2447,216.5696,ICICI,Equity,Sectoral
118989,ICICI Prudential Technology Fund - Direct Growth,2023-06-23,218.1828,217.8555,218.1828,ICICI,Equity,Sectoral
118989,ICICI Prudential Technology Fund - Direct Growth,2023-06-26,221.9997,221.6667,221.9997,ICICI,Equity,Sectoral
118989,ICICI Prudential Technology Fund - Direct Growth,2023-06-27,220.8936,220.5623,220.8936,ICICI,Equity,Sectoral
118989,ICICI Prudential Technology Fund - Direct Growth,2023-06-28,221.6143,221.2819,221.6143,ICICI,Equity,Sectoral
118989,ICICI Prudential Technology Fund - Direct Growth,2023-06-29,218.2709,217.9435,218.2709,ICICI,Equity,Sectoral
118989,ICICI Prudential Technology Fund - Direct Growth,2023-06-30,217.983,217.656,217.983,ICICI,Equity,Sectoral
118989,ICICI Prudential Technology Fund - Direct Growth,2023-07-03,219.2664,218.9375,219.2664,ICICI,Equity,Sectoral
118989,ICICI Prudential Technology Fund - Direct Growth,2023-07-04,222.3073,221.9738,222.3073,ICICI,Equity,Sectoral
118989,ICICI Prudential Technology Fund - Direct Growth,2023-07-05,221.1697,220.8379,221.1697,ICICI,Equity,Sectoral
118989,ICICI Prudential Technology Fund - Direct Growth,2023-07-06,222.7003,222.3662,222.7003,ICICI,Equity,Sectoral
118989,ICICI Prudential Technology Fund - Direct Growth,2023-07-07,222.7978,222.4636,222.7978,ICICI,Equity,Sectoral
118989,ICICI Prudential Technology Fund - Direct Growth,2023-07-10,225.1783,224.8405,225.1783,ICICI,Equity,Sectoral
118989,ICICI Prudential Technology Fund - Direct Growth,2023-07-11,226.8552,226.5149,226.8552,ICICI,Equity,Sectoral
118989,ICICI Prudential Technology Fund - Direct Growth,2023-07-12,226.3862,226.0466,226.3862,ICICI,Equity,Sectoral
118989,ICICI Prudential Technology Fund - Direct Growth,2023-07-13,226.7018,226.3617,226.7018,ICICI,Equity,Sectoral
118989,ICICI Prudential Technology Fund - Direct Growth,2023-07-14,224.8115,224.4743,224.8115,ICICI,Equity,Sectoral
118989,ICICI Prudential Technology Fund - Direct Growth,2023-07-17,230.6034,230.2575,230.6034,ICICI,Equity,Sectoral
118989,ICICI Prudential Technology Fund - Direct Growth,2023-07-18,227.0025,226.662,227.0025,ICICI,Equity,Sectoral
118989,ICICI Prudential Technology Fund - Direct Growth,2023-07-19,226.0427,225.7036,226.0427,ICICI,Equity,Sectoral
118989,ICICI Prudential Technology Fund - Direct Growth,2023-07-20,227.3117,226.9707,227.3117,ICICI,Equity,Sectoral
118989,ICICI Prudential Technology Fund - Direct Growth,2023-07-21,228.0578,227.7157,228.0578,ICICI,Equity,Sectoral
118989,ICICI Prudential Technology Fund - Direct Growth,2023-07-24,236.6808,236.3258,236.6808,ICICI,Equity,Sectoral
118989,ICICI Prudential Technology Fund - Direct Growth,2023-07-25,237.7038,237.3472,237.7038,ICICI,Equity,Sectoral
118989,ICICI Prudential Technology Fund - Direct Growth,2023-07-26,233.836,233.4852,233.836,ICICI,Equity,Sectoral
118989,ICICI Prudential Technology Fund - Direct Growth,2023-07-27,233.3804,233.0303,233.3804,ICICI,Equity,Sectoral
118989,ICICI Prudential Technology Fund - Direct Growth,2023-07-28,236.4426,236.0879,236.4426,ICICI,Equity,Sectoral
118989,ICICI Prudential Technology Fund - Direct Growth,2023-07-31,237.0979,236.7423,237.0979,ICICI,Equity,Sectoral
118989,ICICI Prudential Technology Fund - Direct Growth,2023-08-01,234.2627,233.9113,234.2627,ICICI,Equity,Sectoral
118989,ICICI Prudential Technology Fund - Direct Growth,2023-08-02,234.0097,233.6587,234.0097,ICICI,Equity,Sectoral
118989,ICICI Prudential Technology Fund - Direct Growth,2023-08-03,234.9711,234.6186,234.9711,ICICI,Equity,Sectoral
118989,ICICI Prudential Technology Fund - Direct Growth,2023-08-04,233.2163,232.8665,233.2163,ICICI,Equity,Sectoral
118989,ICICI Prudential Technology Fund - Direct Growth,2023-08-07,233.303,232.953,233.303,ICICI,Equity,Sectoral
118989,ICICI Prudential Technology Fund - Direct Growth,2023-08-08,232.572,232.2231,232.572,ICICI,Equity,Sectoral
118989,ICICI Prudential Technology Fund - Direct Growth,2023-08-09,236.7195,236.3644,236.7195,ICICI,Equity,Sectoral
118989,ICICI Prudential Technology Fund - Direct Growth,2023-08-10,241.1568,240.7951,241.1568,ICICI,Equity,Sectoral
118989,ICICI Prudential Technology Fund - Direct Growth,2023-08-11,241.0187,240.6572,241.0187,ICICI,Equity,Sectoral
118989,ICICI Prudential Technology Fund - Direct Growth,2023-08-14,228.3203,227.9778,228.3203,ICICI,Equity,Sectoral
118989,ICICI Prudential Technology Fund - Direct Growth,2023-08-15,224.6475,224.3105,224.6475,ICICI,Equity,Sectoral
118989,ICICI Prudential Technology Fund - Direct Growth,2023-08-16,228.4534,228.1107,228.4534,ICICI,Equity,Sectoral
118989,ICICI Prudential Technology Fund - Direct Growth,2023-08-17,228.8623,228.519,228.8623,ICICI,Equity,Sectoral
118989,ICICI Prudential Technology Fund - Direct Growth,2023-08-18,230.0238,229.6788,230.0238,ICICI,Equity,Sectoral
118989,ICICI Prudential Technology Fund - Direct Growth,2023-08-21,223.2959,222.961,223.2959,ICICI,Equity,Sectoral
118989,ICICI Prudential Technology Fund - Direct Growth,2023-08-22,224.1536,223.8174,224.1536,ICICI,Equity,Sectoral
118989,ICICI Prudential Technology Fund - Direct Growth,2023-08-23,223.8473,223.5115,223.8473,ICICI,Equity,Sectoral
118989,ICICI Prudential Technology Fund - Direct Growth,2023-08-24,225.4541,225.1159,225.4541,ICICI,Equity,Sectoral
118989,ICICI Prudential Technology Fund - Direct Growth,2023-08-25,229.9698,229.6248,229.9698,ICICI,Equity,Sectoral
118989,ICICI Prudential Technology Fund - Direct Growth,2023-08-28,230.3574,230.0119,230.3574,ICICI,Equity,Sectoral
118989,ICICI Prudential Technology Fund - Direct Growth,2023-08-29,237.062,236.7064,237.062,ICICI,Equity,Sectoral
118989,ICICI Prudential Technology Fund - Direct Growth,2023-08-30,231.1847,230.8379,231.1847,ICICI,Equity,Sectoral
118989,ICICI Prudential Technology Fund - Direct Growth,2023-08-31,233.1726,232.8228,233.1726,ICICI,Equity,Sectoral
118989,ICICI Prudential Technology Fund - Direct Growth,2023-09-01,232.9446,232.5952,232.9446,ICICI,Equity,Sectoral
118989,ICICI Prudential Technology Fund - Direct Growth,2023-09-04,232.8214,232.4722,232.8214,ICICI,Equity,Sectoral
118989,ICICI Prudential Technology Fund - Direct Growth,2023-09-05,234.9021,234.5497,234.9021,ICICI,Equity,Sectoral
118989,ICICI Prudential Technology Fund - Direct Growth,2023-09-06,243.7708,243.4051,243.7708,ICICI,Equity,Sectoral
118989,ICICI Prudential Technology Fund - Direct Growth,2023-09-07,246.232,245.8627,246.232,ICICI,Equity,Sectoral
118989,ICICI Prudential Technology Fund - Direct Growth,2023-09-08,243.8246,243.4589,243.8246,ICICI,Equity,Sectoral
118989,ICICI Prudential Technology Fund - Direct Growth,2023-09-11,236.3526,235.9981,236.3526,ICICI,Equity,Sectoral
118989,ICICI Prudential Technology Fund - Direct Growth,2023-09-12,235.5109,235.1576,235.5109,ICICI,Equity,Sectoral
118989,ICICI Prudential Technology Fund - Direct Growth,2023-09-13,237.6762,237.3197,237.6762,ICICI,Equity,Sectoral
118989,ICICI Prudential Technology Fund - Direct Growth,2023-09-14,234.137,233.7858,234.137,ICICI,Equity,Sectoral
118989,ICICI Prudential Technology Fund - Direct Growth,2023-09-15,237.1765,236.8207,237.1765,ICICI,Equity,Sectoral
118989,ICICI Prudential Technology Fund - Direct Growth,2023-09-18,236.345,235.9905,236.345,ICICI,Equity,Sectoral
118989,ICICI Prudential Technology Fund - Direct Growth,2023-09-19,240.9726,240.6111,240.9726,ICICI,Equity,Sectoral
118989,ICICI Prudential Technology Fund - Direct Growth,2023-09-20,243.1902,242.8254,243.1902,ICICI,Equity,Sectoral
118989,ICICI Prudential Technology Fund - Direct Growth,2023-09-21,243.3131,242.9481,243.3131,ICICI,Equity,Sectoral
118989,ICICI Prudential Technology Fund - Direct Growth,2023-09-22,242.7164,242.3523,242.7164,ICICI,Equity,Sectoral
118989,ICICI Prudential Technology Fund - Direct Growth,2023-09-25,235.6348,235.2813,235.6348,ICICI,Equity,Sectoral
118989,ICICI Prudential Technology Fund - Direct Growth,2023-09-26,241.5036,241.1413,241.5036,ICICI,Equity,Sectoral
118989,ICICI Prudential Technology Fund - Direct Growth,2023-09-27,242.0503,241.6872,242.0503,ICICI,Equity,Sectoral
118989,ICICI Prudential Technology Fund - Direct Growth,2023-09-28,243.3036,242.9386,243.3036,ICICI,Equity,Sectoral
118989,ICICI Prudential Technology Fund - Direct Growth,2023-09-29,243.2319,242.8671,243.2319,ICICI,Equity,Sectoral
118989,ICICI Prudential Technology Fund - Direct Growth,2023-10-02,236.2177,235.8634,236.2177,ICICI,Equity,Sectoral
118989,ICICI Prudential Technology Fund - Direct Growth,2023-10-03,242.7668,242.4026,242.7668,ICICI,Equity,Sectoral
118989,ICICI Prudential Technology Fund - Direct Growth,2023-10-04,239.2675,238.9086,239.2675,ICICI,Equity,Sectoral
118989,ICICI Prudential Technology Fund - Direct Growth,2023-10-05,236.4002,236.0456,236.4002,ICICI,Equity,Sectoral
118989,ICICI Prudential Technology Fund - Direct Growth,2023-10-06,235.2458,234.8929,235.2458,ICICI,Equity,Sectoral
118989,ICICI Prudential Technology Fund - Direct Growth,2023-10-09,235.662,235.3085,235.662,ICICI,Equity,Sectoral
118989,ICICI Prudential Technology Fund - Direct Growth,2023-10-10,239.3035,238.9445,239.3035,ICICI,Equity,Sectoral
118989,ICICI Prudential Technology Fund - Direct Growth,2023-10-11,241.4984,241.1362,241.4984,ICICI,Equity,Sectoral
118989,ICICI Prudential Technology Fund - Direct Growth,2023-10-12,243.1554,242.7907,243.1554,ICICI,Equity,Sectoral
118989,ICICI Prudential Technology Fund - Direct Growth,2023-10-13,245.3411,244.9731,245.3411,ICICI,Equity,Sectoral
118989,ICICI Prudential Technology Fund - Direct Growth,2023-10-16,257.1776,256.7918,257.1776,ICICI,Equity,Sectoral
118989,ICICI Prudential Technology Fund - Direct Growth,2023-10-17,262.292,261.8986,262.292,ICICI,Equity,Sectoral
118989,ICICI Prudential Technology Fund - Direct Growth,2023-10-18,263.6029,263.2075,263.6029,ICICI,Equity,Sectoral
118989,ICICI Prudential Technology Fund - Direct Growth,2023-10-19,265.2871,264.8892,265.2871,ICICI,Equity,Sectoral
118989,ICICI Prudential Technology Fund - Direct Growth,2023-10-20,260.006,259.616,260.006,ICICI,Equity,Sectoral
118989,ICICI Prudential Technology Fund - Direct Growth,2023-10-23,259.8084,259.4187,259.8084,ICICI,Equity,Sectoral
118989,ICICI Prudential Technology Fund - Direct Growth,2023-10-24,263.2516,262.8567,263.2516,ICICI,Equity,Sectoral
118989,ICICI Prudential Technology Fund - Direct Growth,2023-10-25,256.8036,256.4184,256.8036,ICICI,Equity,Sectoral
118989,ICICI Prudential Technology Fund - Direct Growth,2023-10-26,256.8384,256.4531,256.8384,ICICI,Equity,Sectoral
118989,ICICI Prudential Technology Fund - Direct Growth,2023-10-27,260.3988,260.0082,260.3988,ICICI,Equity,Sectoral
118989,ICICI Prudential Technology Fund - Direct Growth,2023-10-30,263.5077,263.1124,263.5077,ICICI,Equity,Sectoral
118989,ICICI Prudential Technology Fund - Direct Growth,2023-10-31,264.6935,264.2965,264.6935,ICICI,Equity,Sectoral
118989,ICICI Prudential Technology Fund - Direct Growth,2023-11-01,263.9376,263.5417,263.9376,ICICI,Equity,Sectoral
118989,ICICI Prudential Technology Fund - Direct Growth,2023-11-02,260.19,259.7997,260.19,ICICI,Equity,Sectoral
118989,ICICI Prudential Technology Fund - Direct Growth,2023-11-03,256.7923,256.4071,256.7923,ICICI,Equity,Sectoral
118989,ICICI Prudential Technology Fund - Direct Growth,2023-11-06,258.9178,258.5294,258.9178,ICICI,Equity,Sectoral
118989,ICICI Prudential Technology Fund - Direct Growth,2023-11-07,257.7043,257.3177,257.7043,ICICI,Equity,Sectoral
118989,ICICI Prudential Technology Fund - Direct Growth,2023-11-08,256.8636,256.4783,256.8636,ICICI,Equity,Sectoral
118989,ICICI Prudential Technology Fund - Direct Growth,2023-11-09,260.1933,259.803,260.1933,ICICI,Equity,Sectoral
118989,ICICI Prudential Technology Fund - Direct Growth,2023-11-10,259.2506,258.8617,259.2506,ICICI,Equity,Sectoral
118989,ICICI Prudential Technology Fund - Direct Growth,2023-11-13,257.0313,256.6458,257.0313,ICICI,Equity,Sectoral
118989,ICICI Prudential Technology Fund - Direct Growth,2023-11-14,257.2309,256.8451,257.2309,ICICI,Equity,Sectoral
118989,ICICI Prudential Technology Fund - Direct Growth,2023-11-15,262.296,261.9026,262.296,ICICI,Equity,Sectoral
118989,ICICI Prudential Technology Fund - Direct Growth,2023-11-16,262.3362,261.9427,262.3362,ICICI,Equity,Sectoral
118989,ICICI Prudential Technology Fund - Direct Growth,2023-11-17,263.3515,262.9565,263.3515,ICICI,Equity,Sectoral
118989,ICICI Prudential Technology Fund - Direct Growth,2023-11-20,261.1496,260.7579,261.1496,ICICI,Equity,Sectoral
118989,ICICI Prudential Technology Fund - Direct Growth,2023-11-21,256.3798,255.9952,256.3798,ICICI,Equity,Sectoral
118989,ICICI Prudential Technology Fund - Direct Growth,2023-11-22,257.1003,256.7146,257.1003,ICICI,Equity,Sectoral
118989,ICICI Prudential Technology Fund - Direct Growth,2023-11-23,257.5141,257.1278,257.5141,ICICI,Equity,Sectoral
118989,ICICI Prudential Technology Fund - Direct Growth,2023-11-24,257.7447,257.3581,257.7447,ICICI,Equity,Sectoral
118989,ICICI Prudential Technology Fund - Direct Growth,2023-11-27,266.9634,266.563,266.9634,ICICI,Equity,Sectoral
118989,ICICI Prudential Technology Fund - Direct Growth,2023-11-28,263.8872,263.4914,263.8872,ICICI,Equity,Sectoral
118989,ICICI Prudential Technology Fund - Direct Growth,2023-11-29,264.4232,264.0266,264.4232,ICICI,Equity,Sectoral
118989,ICICI Prudential Technology Fund - Direct Growth,2023-11-30,264.797,264.3998,264.797,ICICI,Equity,Sectoral
118989,ICICI Prudential Technology Fund - Direct Growth,2023-12-01,261.5053,261.113,261.5053,ICICI,Equity,Sectoral
118989,ICICI Prudential Technology Fund - Direct Growth,2023-12-04,272.1515,271.7433,272.1515,ICICI,Equity,Sectoral
118989,ICICI Prudential Technology Fund - Direct Growth,2023-12-05,273.9097,273.4988,273.9097,ICICI,Equity,Sectoral
118989,ICICI Prudential Technology Fund - Direct Growth,2023-12-06,274.2971,273.8857,274.2971,ICICI,Equity,Sectoral
118989,ICICI Prudential Technology Fund - Direct Growth,2023-12-07,272.058,271.6499,272.058,ICICI,Equity,Sectoral
118989,ICICI Prudential Technology Fund - Direct Growth,2023-12-08,266.2226,265.8233,266.2226,ICICI,Equity,Sectoral
